timestamp,rpm,speed,coolant_temp,iat,engine_load,throttle,map,fuel_level,stft_b1,ltft_b1,maf
105.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
106.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
107.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
108.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
109.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
110.007,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
111.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
112.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
113.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
114.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
115.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
116.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
117.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
118.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
119.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
120.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
121.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
122.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
123.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
124.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
125.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
126.005,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
127.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
128.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
129.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
130.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
131.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
132.005,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
133.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
134.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
135.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
136.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
137.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
138.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
139.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
140.003,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
141.003,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
142.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
143.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
144.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
145.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
146.005,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
147.003,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
148.003,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
149.001,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
150.003,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
151.003,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
152.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
153.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
154.008,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
155.006,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
156.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
157.004,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
158.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
159.001,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
160.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
161.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
162.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
163.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
164.007,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
165.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
166.003,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
167.001,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
168.001,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
169.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
170.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
171.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
172.001,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
173.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
174.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
175.003,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
176.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
177.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
178.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
179.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
180.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
181.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
182.001,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
183.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
184.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
185.003,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
186.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
187.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
188.009,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
189.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
190.003,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
191.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
192.003,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
193.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
194.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
195.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
196.003,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
197.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
198.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
199.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
200.003,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
201.003,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
202.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
203.003,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
204.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
205.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
206.003,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
207.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
208.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
209.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
210.002,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
211.003,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
212.318,0.0,0.0,75.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
