timestamp,rpm,speed,coolant_temp,iat,engine_load,throttle,map,fuel_level,stft_b1,ltft_b1,maf
58.000,1342.0,12.0,90.0,51.0,0.0,83.5,102.0,50.0,0.0,0.0,12.3
58.500,1342.0,12.0,90.0,51.0,0.0,83.5,102.0,50.0,0.0,0.0,11.7
59.000,1088.0,9.0,90.0,51.0,0.0,83.5,106.0,50.0,0.0,0.0,11.7
59.500,1088.0,9.0,90.0,50.0,0.0,83.5,106.0,50.0,0.0,0.0,16.6
60.000,891.0,7.0,90.0,50.0,0.0,83.5,106.0,50.0,0.0,0.0,16.6
60.500,891.0,7.0,90.0,51.0,0.0,83.5,106.0,50.0,0.0,0.0,8.7
61.000,869.0,7.0,90.0,51.0,0.0,83.5,105.0,50.0,0.0,0.0,8.7
61.500,869.0,7.0,90.0,49.0,0.0,83.5,105.0,50.0,0.0,0.0,8.3
62.000,894.0,8.0,90.0,49.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
62.500,894.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.1
63.000,898.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.1
63.500,898.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
64.000,900.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
64.500,900.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
65.000,899.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
65.500,899.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.1
66.000,898.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.1
66.500,898.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
67.000,897.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
67.500,897.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
68.000,915.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
68.500,915.0,8.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
69.000,909.0,7.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
69.500,909.0,7.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
70.000,903.0,6.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
70.500,903.0,6.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
71.000,901.0,4.0,90.0,48.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
71.500,901.0,4.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
72.000,901.0,4.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
72.500,901.0,4.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
73.000,877.0,4.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.2
73.500,877.0,4.0,90.0,47.0,0.0,83.5,104.0,50.0,0.0,0.0,8.3
74.000,899.0,8.0,90.0,47.0,0.0,83.5,105.0,50.0,0.0,0.0,8.3
74.500,899.0,8.0,90.0,47.0,0.0,83.5,105.0,50.0,0.0,0.0,14.2
75.000,1452.0,13.0,90.0,47.0,0.0,83.5,110.0,50.0,0.0,0.0,14.2
75.500,1452.0,13.0,90.0,48.0,0.0,83.5,110.0,50.0,0.0,0.0,25.8
76.000,2022.0,18.0,90.0,48.0,0.0,83.5,132.0,50.0,0.0,0.0,25.8
76.500,2022.0,18.0,90.0,56.0,0.0,83.5,132.0,50.0,0.0,0.0,25.5
77.000,1094.0,18.0,90.0,56.0,0.0,83.5,120.0,50.0,0.0,0.0,25.5
77.500,1094.0,18.0,90.0,53.0,0.0,83.5,120.0,50.0,0.0,0.0,13.4
78.000,1001.0,17.0,90.0,53.0,0.0,83.5,111.0,50.0,0.0,0.0,13.4
78.500,1001.0,17.0,90.0,51.0,0.0,83.5,111.0,50.0,0.0,0.0,12.3
79.000,1040.0,18.0,90.0,51.0,0.0,83.5,109.0,50.0,0.0,0.0,12.3
79.500,1040.0,18.0,90.0,49.0,0.0,83.5,109.0,50.0,0.0,0.0,10.4
80.000,1010.0,18.0,90.0,49.0,0.0,83.5,108.0,50.0,0.0,0.0,10.4
80.500,1010.0,18.0,90.0,48.0,0.0,83.5,108.0,50.0,0.0,0.0,9.0
81.000,952.0,16.0,90.0,48.0,0.0,83.5,106.0,50.0,0.0,0.0,9.0
81.500,952.0,16.0,90.0,48.0,0.0,83.5,106.0,50.0,0.0,0.0,13.8
82.000,868.0,15.0,90.0,48.0,0.0,83.5,105.0,50.0,0.0,0.0,13.8
82.500,868.0,15.0,90.0,50.0,0.0,83.5,105.0,50.0,0.0,0.0,8.4
83.000,856.0,14.0,90.0,50.0,0.0,83.5,104.0,50.0,0.0,0.0,8.4
